system:time_start,ppt
26-Jan-11,1.021
27-Jan-11,5.034
28-Jan-11,0
29-Jan-11,0
30-Jan-11,0
31-Jan-11,0
1-Feb-11,0
2-Feb-11,10.908
3-Feb-11,18.806
4-Feb-11,0
5-Feb-11,0
6-Feb-11,17.869
7-Feb-11,0
8-Feb-11,3.97
9-Feb-11,3.396
10-Feb-11,0
11-Feb-11,0
12-Feb-11,0
13-Feb-11,0
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0
20-Feb-11,0
21-Feb-11,1.128
22-Feb-11,0.68
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0.007
26-Feb-11,33.371
27-Feb-11,2.5
28-Feb-11,1.697
1-Mar-11,17.601
2-Mar-11,0
3-Mar-11,0.007
4-Mar-11,0
5-Mar-11,0
6-Mar-11,0.603
7-Mar-11,55.487
8-Mar-11,6.64
9-Mar-11,0
10-Mar-11,0
11-Mar-11,13.439
12-Mar-11,11.4
13-Mar-11,0
14-Mar-11,0.382
15-Mar-11,0
16-Mar-11,0
17-Mar-11,15.279
18-Mar-11,0.207
19-Mar-11,1.619
20-Mar-11,1.483
21-Mar-11,0
22-Mar-11,10.579
23-Mar-11,0
24-Mar-11,0
25-Mar-11,0
26-Mar-11,0
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,0
31-Mar-11,0
1-Apr-11,11.952
2-Apr-11,19.44
3-Apr-11,0
4-Apr-11,0
5-Apr-11,10.553
6-Apr-11,4.979
7-Apr-11,0
8-Apr-11,0
9-Apr-11,0
10-Apr-11,0
11-Apr-11,9.683
12-Apr-11,13.632
13-Apr-11,0.409
14-Apr-11,36.084
15-Apr-11,0
16-Apr-11,0
17-Apr-11,43.638
18-Apr-11,4.022
19-Apr-11,0.006
20-Apr-11,0.603
21-Apr-11,3.22
22-Apr-11,0.003
23-Apr-11,0
24-Apr-11,14.079
25-Apr-11,0.105
26-Apr-11,3.661
27-Apr-11,0.614
28-Apr-11,0
29-Apr-11,2.494
30-Apr-11,0
1-May-11,0
2-May-11,0
3-May-11,0
4-May-11,0
5-May-11,8.393
6-May-11,1.584
7-May-11,0
8-May-11,0.647
9-May-11,0
10-May-11,0
11-May-11,0.999
12-May-11,0
13-May-11,0
14-May-11,0
15-May-11,6.312
16-May-11,30.813
17-May-11,3.957
18-May-11,6.255
19-May-11,8.474
20-May-11,27.73
21-May-11,1.012
22-May-11,0.675
23-May-11,1.638
24-May-11,6.558
25-May-11,0
26-May-11,0
27-May-11,0.003
28-May-11,0.082
29-May-11,0
30-May-11,0.662
31-May-11,0
1-Jun-11,0
2-Jun-11,0.088
3-Jun-11,0
4-Jun-11,0
5-Jun-11,0
6-Jun-11,0
7-Jun-11,0
8-Jun-11,0
9-Jun-11,1.386
10-Jun-11,12.014
11-Jun-11,0
12-Jun-11,14.678
13-Jun-11,2.471
14-Jun-11,0.012
15-Jun-11,2.233
16-Jun-11,0.001
17-Jun-11,0.098
18-Jun-11,0.973
19-Jun-11,13.215
20-Jun-11,0
21-Jun-11,0
22-Jun-11,0
23-Jun-11,4.108
24-Jun-11,11.959
25-Jun-11,19.171
26-Jun-11,4.57
27-Jun-11,0
28-Jun-11,0
29-Jun-11,0.384
30-Jun-11,0
1-Jul-11,0
2-Jul-11,3.669
3-Jul-11,0
4-Jul-11,1.265
5-Jul-11,8.186
6-Jul-11,0
7-Jul-11,5.154
8-Jul-11,0
9-Jul-11,0.816
10-Jul-11,0
11-Jul-11,0
12-Jul-11,0.025
13-Jul-11,0.196
14-Jul-11,12.588
15-Jul-11,0
16-Jul-11,0
17-Jul-11,0
18-Jul-11,0
19-Jul-11,0.732
20-Jul-11,0
21-Jul-11,0
22-Jul-11,0
23-Jul-11,0
24-Jul-11,0
25-Jul-11,0
26-Jul-11,9.197
27-Jul-11,9.534
28-Jul-11,0
29-Jul-11,0
30-Jul-11,49.943
31-Jul-11,0
1-Aug-11,0
2-Aug-11,0
3-Aug-11,5.479
4-Aug-11,0
5-Aug-11,1.921
6-Aug-11,0
