system:time_start,vpd
5-Sep-10,0.794
6-Sep-10,0.967
7-Sep-10,0.959
8-Sep-10,0.644
9-Sep-10,0.591
10-Sep-10,0.505
11-Sep-10,0.589
12-Sep-10,0.285
13-Sep-10,0.393
14-Sep-10,0.62
15-Sep-10,0.666
16-Sep-10,0.652
17-Sep-10,0.228
18-Sep-10,0.558
19-Sep-10,0.351
20-Sep-10,0.553
21-Sep-10,0.904
22-Sep-10,0.649
23-Sep-10,0.792
24-Sep-10,0.364
25-Sep-10,0.867
26-Sep-10,0.129
27-Sep-10,0.22
28-Sep-10,0.262
29-Sep-10,0.647
30-Sep-10,0.299
1-Oct-10,0.139
2-Oct-10,0.402
3-Oct-10,0.505
4-Oct-10,0.607
5-Oct-10,0.598
6-Oct-10,0.241
7-Oct-10,0.484
8-Oct-10,0.79
9-Oct-10,0.539
10-Oct-10,0.729
11-Oct-10,0.64
12-Oct-10,0.567
13-Oct-10,0.516
14-Oct-10,0.337
15-Oct-10,0.146
16-Oct-10,0.404
17-Oct-10,0.509
18-Oct-10,0.472
19-Oct-10,0.569
20-Oct-10,0.44
21-Oct-10,0.126
22-Oct-10,0.401
23-Oct-10,0.46
24-Oct-10,0.362
25-Oct-10,0.151
26-Oct-10,0.45
27-Oct-10,0.149
28-Oct-10,0.498
29-Oct-10,0.323
30-Oct-10,0.298
31-Oct-10,0.239
1-Nov-10,0.409
2-Nov-10,0.359
3-Nov-10,0.366
4-Nov-10,0.155
5-Nov-10,0.108
6-Nov-10,0.144
7-Nov-10,0.259
8-Nov-10,0.288
9-Nov-10,0.271
10-Nov-10,0.373
11-Nov-10,0.587
12-Nov-10,0.739
13-Nov-10,0.84
14-Nov-10,0.424
15-Nov-10,0.304
16-Nov-10,0.401
17-Nov-10,0.25
18-Nov-10,0.328
19-Nov-10,0.329
20-Nov-10,0.397
21-Nov-10,0.319
22-Nov-10,0.135
23-Nov-10,0
24-Nov-10,0.238
25-Nov-10,0.314
26-Nov-10,0.126
27-Nov-10,0.252
28-Nov-10,0.306
29-Nov-10,0.326
30-Nov-10,0.19
1-Dec-10,0.233
2-Dec-10,0.18
3-Dec-10,0.27
4-Dec-10,0.202
5-Dec-10,0.16
6-Dec-10,0.194
7-Dec-10,0.252
8-Dec-10,0.187
9-Dec-10,0.149
10-Dec-10,0.195
11-Dec-10,0.17
12-Dec-10,0.314
13-Dec-10,0.114
14-Dec-10,0.078
15-Dec-10,0.16
16-Dec-10,0.185
17-Dec-10,0.182
18-Dec-10,0.221
19-Dec-10,0.221
20-Dec-10,0.221
21-Dec-10,0.252
22-Dec-10,0.232
23-Dec-10,0.198
24-Dec-10,0.226
25-Dec-10,0.185
26-Dec-10,0.131
27-Dec-10,0.088
28-Dec-10,0.237
29-Dec-10,0.19
30-Dec-10,0.319
1-Jan-11,0.318
2-Jan-11,0.272
3-Jan-11,0.227
4-Jan-11,0.301
5-Jan-11,0.263
6-Jan-11,0.252
7-Jan-11,0.266
8-Jan-11,0.217
9-Jan-11,0.174
10-Jan-11,0.225
11-Jan-11,0.201
12-Jan-11,0.204
13-Jan-11,0.149
14-Jan-11,0.16
15-Jan-11,0.177
16-Jan-11,0.143
17-Jan-11,0.115
18-Jan-11,0.226
19-Jan-11,0.119
20-Jan-11,0.144
21-Jan-11,0.105
22-Jan-11,0.113
23-Jan-11,0.069
24-Jan-11,0.069
25-Jan-11,0.147
26-Jan-11,0.166
27-Jan-11,0.131
28-Jan-11,0.191
29-Jan-11,0.228
30-Jan-11,0.148
31-Jan-11,0.115
1-Feb-11,0.193
2-Feb-11,0.14
3-Feb-11,0.135
4-Feb-11,0.211
5-Feb-11,0.258
6-Feb-11,0.178
7-Feb-11,0.242
8-Feb-11,0.074
9-Feb-11,0.168
10-Feb-11,0.183
11-Feb-11,0.224
12-Feb-11,0.258
13-Feb-11,0.229
14-Feb-11,0.28
15-Feb-11,0.179
16-Feb-11,0.242
17-Feb-11,0.267
18-Feb-11,0.33
19-Feb-11,0.214
20-Feb-11,0.21
21-Feb-11,0.118
22-Feb-11,0.208
23-Feb-11,0.252
24-Feb-11,0.266
25-Feb-11,0.169
26-Feb-11,0.19
27-Feb-11,0.197
28-Feb-11,0.244
1-Mar-11,0.188
2-Mar-11,0.207
3-Mar-11,0.138
4-Mar-11,0.231
5-Mar-11,0.239
6-Mar-11,0.302
7-Mar-11,0.17
8-Mar-11,0.336
9-Mar-11,0.295
10-Mar-11,0.294
11-Mar-11,0.308
12-Mar-11,0.29
13-Mar-11,0.415
14-Mar-11,0.302
15-Mar-11,0.409
16-Mar-11,0.275
17-Mar-11,0.507
18-Mar-11,0.797
19-Mar-11,0.248
20-Mar-11,0.451
21-Mar-11,0.366
22-Mar-11,0.251
23-Mar-11,0.311
24-Mar-11,0.337
25-Mar-11,0.352
26-Mar-11,0.347
