system:time_start,ppt
14-Jan-11,0
15-Jan-11,0
16-Jan-11,0
17-Jan-11,0
18-Jan-11,0
19-Jan-11,21.587
20-Jan-11,3.137
21-Jan-11,3.602
22-Jan-11,7.98
23-Jan-11,0
24-Jan-11,0
25-Jan-11,0.67
26-Jan-11,0.268
27-Jan-11,3.625
28-Jan-11,0
29-Jan-11,0
30-Jan-11,0
31-Jan-11,0
1-Feb-11,0
2-Feb-11,9.963
3-Feb-11,21.133
4-Feb-11,0
5-Feb-11,0
6-Feb-11,18.28
7-Feb-11,0
8-Feb-11,4.095
9-Feb-11,1.728
10-Feb-11,0
11-Feb-11,0
12-Feb-11,0
13-Feb-11,0
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0
20-Feb-11,0
21-Feb-11,0.53
22-Feb-11,0.542
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0
26-Feb-11,27.961
27-Feb-11,2.292
28-Feb-11,1.365
1-Mar-11,18.345
2-Mar-11,0
3-Mar-11,0
4-Mar-11,0
5-Mar-11,0
6-Mar-11,0.484
7-Mar-11,56.787
8-Mar-11,5.969
9-Mar-11,0
10-Mar-11,0
11-Mar-11,12.551
12-Mar-11,18.364
13-Mar-11,0
14-Mar-11,0
15-Mar-11,0
16-Mar-11,0
17-Mar-11,15.036
18-Mar-11,0
19-Mar-11,1.59
20-Mar-11,1.607
21-Mar-11,0
22-Mar-11,10.091
23-Mar-11,0
24-Mar-11,0.126
25-Mar-11,0.244
26-Mar-11,0
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,0
31-Mar-11,0
1-Apr-11,10.874
2-Apr-11,21.137
3-Apr-11,0
4-Apr-11,0
5-Apr-11,11.924
6-Apr-11,4.569
7-Apr-11,0
8-Apr-11,0
9-Apr-11,0
10-Apr-11,0
11-Apr-11,8.442
12-Apr-11,11.022
13-Apr-11,0.42
14-Apr-11,29.398
15-Apr-11,0
16-Apr-11,0
17-Apr-11,48.827
18-Apr-11,7.25
19-Apr-11,0
20-Apr-11,2.025
21-Apr-11,3.131
22-Apr-11,0.002
23-Apr-11,0
24-Apr-11,13.83
25-Apr-11,0.281
26-Apr-11,5.094
27-Apr-11,2.488
28-Apr-11,0.004
29-Apr-11,1.98
30-Apr-11,0
1-May-11,0
2-May-11,0
3-May-11,0
4-May-11,0
5-May-11,8.406
6-May-11,1.78
7-May-11,0
8-May-11,3.557
9-May-11,0
10-May-11,0.091
11-May-11,0.785
12-May-11,0
13-May-11,0
14-May-11,0.001
15-May-11,7.018
16-May-11,33.193
17-May-11,3.474
18-May-11,4.633
19-May-11,10.498
20-May-11,20.299
21-May-11,0.97
22-May-11,1.124
23-May-11,1.528
24-May-11,5.764
25-May-11,0.157
26-May-11,0
27-May-11,0
28-May-11,0.223
29-May-11,0.001
30-May-11,3.572
31-May-11,0
1-Jun-11,0
2-Jun-11,0.136
3-Jun-11,0
4-Jun-11,0
5-Jun-11,0
6-Jun-11,0
7-Jun-11,0
8-Jun-11,0
9-Jun-11,0.304
10-Jun-11,4.197
11-Jun-11,0
12-Jun-11,11.609
13-Jun-11,2.727
14-Jun-11,0.012
15-Jun-11,1.368
16-Jun-11,0.015
17-Jun-11,4.271
18-Jun-11,1.532
19-Jun-11,5.604
20-Jun-11,0
21-Jun-11,0
22-Jun-11,0
23-Jun-11,3.879
24-Jun-11,8.214
25-Jun-11,17.25
26-Jun-11,3.855
27-Jun-11,0.198
28-Jun-11,0
29-Jun-11,0.241
30-Jun-11,0
1-Jul-11,0
2-Jul-11,2.661
3-Jul-11,0
4-Jul-11,5.705
5-Jul-11,7.491
6-Jul-11,0
7-Jul-11,7.085
8-Jul-11,0
9-Jul-11,4.19
10-Jul-11,0
11-Jul-11,0
12-Jul-11,0.012
13-Jul-11,0
14-Jul-11,4.179
15-Jul-11,0
16-Jul-11,0
17-Jul-11,0
18-Jul-11,0
19-Jul-11,0.675
20-Jul-11,0
21-Jul-11,0
22-Jul-11,0
23-Jul-11,0
24-Jul-11,0
25-Jul-11,0
26-Jul-11,9.102
