system:time_start,tmax
14-Dec-10,8.572
15-Dec-10,-0.728
16-Dec-10,-4.524
17-Dec-10,-0.734
18-Dec-10,0.073
19-Dec-10,1.002
20-Dec-10,-0.372
21-Dec-10,3.059
22-Dec-10,3.439
23-Dec-10,2.542
24-Dec-10,2.396
25-Dec-10,0.553
26-Dec-10,-2.355
27-Dec-10,-1.53
28-Dec-10,-1.979
29-Dec-10,0.514
30-Dec-10,3.603
1-Jan-11,9.748
2-Jan-11,8.108
3-Jan-11,4.345
4-Jan-11,0.029
5-Jan-11,0.594
6-Jan-11,-0.312
7-Jan-11,-1.98
8-Jan-11,-1.361
9-Jan-11,1.571
10-Jan-11,1.243
11-Jan-11,-0.545
12-Jan-11,-0.673
13-Jan-11,-0.118
14-Jan-11,-1.553
15-Jan-11,-3.779
16-Jan-11,-2.003
17-Jan-11,-4.052
18-Jan-11,-4.384
19-Jan-11,2.129
20-Jan-11,0.072
21-Jan-11,-3.407
22-Jan-11,-4.77
23-Jan-11,-5.678
24-Jan-11,-10.127
25-Jan-11,-10.92
26-Jan-11,-6.229
27-Jan-11,-1.6
28-Jan-11,0.895
29-Jan-11,0.869
30-Jan-11,-0.277
31-Jan-11,-3.245
1-Feb-11,-7
2-Feb-11,-8.261
3-Feb-11,-5.417
4-Feb-11,-1.472
5-Feb-11,1.488
6-Feb-11,3.502
7-Feb-11,4
8-Feb-11,3.5
9-Feb-11,-0.377
10-Feb-11,-3
11-Feb-11,-3.008
12-Feb-11,-0.392
13-Feb-11,0.299
14-Feb-11,5.185
15-Feb-11,3.85
16-Feb-11,-1.909
17-Feb-11,5.971
18-Feb-11,10.044
19-Feb-11,8.451
20-Feb-11,0.554
21-Feb-11,-1.78
22-Feb-11,-0.914
23-Feb-11,2.131
24-Feb-11,2.788
25-Feb-11,2.988
26-Feb-11,0
27-Feb-11,-3.409
28-Feb-11,1.006
1-Mar-11,1.999
2-Mar-11,3.982
3-Mar-11,-0.022
4-Mar-11,-1.897
5-Mar-11,4.869
6-Mar-11,7.009
7-Mar-11,7.166
8-Mar-11,4.374
9-Mar-11,2.096
10-Mar-11,2.33
11-Mar-11,6.299
12-Mar-11,7.367
13-Mar-11,7.791
14-Mar-11,5.885
15-Mar-11,4
16-Mar-11,4.472
17-Mar-11,8.522
18-Mar-11,16.016
19-Mar-11,12.132
20-Mar-11,5.5
21-Mar-11,4.686
