system:time_start,ppt
11-Apr-11,7.619
12-Apr-11,13.665
13-Apr-11,0.579
14-Apr-11,23.9
15-Apr-11,0
16-Apr-11,0
17-Apr-11,50.31
18-Apr-11,4.945
19-Apr-11,0
20-Apr-11,2.518
21-Apr-11,2.056
22-Apr-11,0
23-Apr-11,0.029
24-Apr-11,14.81
25-Apr-11,0.045
26-Apr-11,5.602
27-Apr-11,3.078
28-Apr-11,0.003
29-Apr-11,1.371
30-Apr-11,0
1-May-11,0
2-May-11,0
3-May-11,0
4-May-11,0.066
5-May-11,11.054
6-May-11,1.894
7-May-11,0
8-May-11,2.741
9-May-11,0
10-May-11,0.02
11-May-11,0.892
12-May-11,0
13-May-11,0
14-May-11,0
15-May-11,7.602
16-May-11,38.629
17-May-11,6.151
18-May-11,6.68
19-May-11,13.652
20-May-11,9.366
21-May-11,1.221
22-May-11,2.397
23-May-11,1.655
24-May-11,4.089
25-May-11,0.013
26-May-11,0
27-May-11,0
28-May-11,0.335
29-May-11,0
30-May-11,2.511
31-May-11,0
1-Jun-11,0
2-Jun-11,0.433
3-Jun-11,0
4-Jun-11,0
5-Jun-11,0
6-Jun-11,0
7-Jun-11,0
8-Jun-11,0
9-Jun-11,0.265
10-Jun-11,6.288
11-Jun-11,0
12-Jun-11,15.532
13-Jun-11,2.144
14-Jun-11,0
15-Jun-11,1.3
16-Jun-11,0
17-Jun-11,7.421
18-Jun-11,1.636
19-Jun-11,11.381
20-Jun-11,0
21-Jun-11,0
22-Jun-11,0
23-Jun-11,4.313
24-Jun-11,8.837
25-Jun-11,17.586
26-Jun-11,2.41
27-Jun-11,0.054
28-Jun-11,0
29-Jun-11,0.627
30-Jun-11,0
1-Jul-11,0
2-Jul-11,2.898
3-Jul-11,0
4-Jul-11,2.135
5-Jul-11,0.989
6-Jul-11,0
7-Jul-11,5.174
8-Jul-11,0
9-Jul-11,6.191
10-Jul-11,0
11-Jul-11,0
12-Jul-11,0
13-Jul-11,0
14-Jul-11,7.737
15-Jul-11,0
16-Jul-11,0
17-Jul-11,0
18-Jul-11,0
19-Jul-11,1.222
20-Jul-11,0
21-Jul-11,0
22-Jul-11,0
23-Jul-11,0.007
24-Jul-11,0
25-Jul-11,0
26-Jul-11,8.329
27-Jul-11,9.167
28-Jul-11,0
29-Jul-11,0
30-Jul-11,44.439
